user_id,clinic_id,role_type,first_name,last_name,email,password_hash,created_at,last_login,is_active,failed_login_attempts
U088,C037,Doctor,Yamuna,Vasudevan,yamunav@C037.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-06-03 00:00:00+00:00,2026-03-06 16:13:00+00:00,True,0
U089,C018,Clinic_Admin,Karthik,Balasubramanian,karthikb@C018.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2021-10-16 00:00:00+00:00,2026-03-03 19:59:00+00:00,True,0
U090,C007,Doctor,Shanthi,Pillai,shanthip@C007.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-07-25 00:00:00+00:00,2026-04-01 02:09:00+00:00,True,0
U091,,Super_Admin,Arun,Mudaliar,arunm@global.in,pbkdf2_sha256$1200000$YLwu3X3jcSsc2jADLORgN0$b9L8TS1T44pHQRxbtjL+bmLcb8lcW3eXLgv+Av+WMww=,2022-11-07 00:00:00+00:00,2026-03-23 13:55:00+00:00,True,0
U092,C020,Doctor,Deepa,Pillai,deepa.pillai@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-07-13 00:00:00+00:00,2026-03-31 17:55:00+00:00,True,0
U093,C050,Pharmacist,Indira,Swaminathan,indiras@C050.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2021-02-22 00:00:00+00:00,2026-03-21 02:43:00+00:00,True,0
U094,C014,Clinic_Admin,Kamala,Balasubramanian,kamala.balasubramanian@tnhealthnetwork.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2022-04-16 00:00:00+00:00,2026-03-21 03:11:00+00:00,True,1
U095,C007,Pharmacist,Kavitha,Gounder,kavithag@C007.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2021-01-28 00:00:00+00:00,2026-03-23 14:49:00+00:00,True,0
U096,C004,Doctor,Kamala,Mudaliar,kamala.mudaliar@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-04-16 00:00:00+00:00,2026-03-03 21:08:00+00:00,True,0
U097,C034,Clinic_Admin,Muthu,Sundaram,muthus@C034.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2021-10-03 00:00:00+00:00,2023-04-02 00:00:00+00:00,False,0
U098,C013,Doctor,Anand,Ranganathan,anand.ranganathan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-01-27 00:00:00+00:00,2026-03-23 21:47:00+00:00,True,0
U099,C024,Doctor,Lakshmi,Sundaram,lakshmi.sundaram@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-04-22 00:00:00+00:00,2026-03-17 18:13:00+00:00,True,0
U100,C030,Doctor,Priya,Chettiar,priyac@C030.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-10-23 00:00:00+00:00,2023-09-20 00:00:00+00:00,False,0
U101,C002,Doctor,Shanthi,Vasudevan,shanthiv@C002.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-10-01 00:00:00+00:00,2023-12-31 00:00:00+00:00,False,0
U102,C008,Clinic_Admin,Lakshmi,Ranganathan,lakshmir@C008.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2022-07-05 00:00:00+00:00,2026-03-22 17:38:00+00:00,True,1
U103,,Super_Admin,Rajesh,Subramanian,rajeshs@global.in,pbkdf2_sha256$1200000$YLwu3X3jcSsc2jADLORgN0$b9L8TS1T44pHQRxbtjL+bmLcb8lcW3eXLgv+Av+WMww=,2022-10-02 00:00:00+00:00,2026-04-05 07:55:00+00:00,True,0
U104,C007,Clinic_Admin,Bhavani,Gounder,bhavanig@C007.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2021-01-06 00:00:00+00:00,2026-04-01 04:21:00+00:00,True,0
U105,C047,Doctor,Kamala,Chandran,kamala.chandran@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-07-04 00:00:00+00:00,2026-03-09 08:46:00+00:00,True,3
U106,C046,Doctor,Balaji,Srinivasan,balajis@C046.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-03-15 00:00:00+00:00,2026-03-08 10:24:00+00:00,True,0
U107,C011,Doctor,Preethi,Vasudevan,preethi.vasudevan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-06-16 00:00:00+00:00,2026-04-06 19:00:00+00:00,True,1
U108,C035,Pharmacist,Ganesh,Natarajan,ganeshn@C035.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2021-11-03 00:00:00+00:00,2026-03-10 17:15:00+00:00,True,0
U109,C046,Doctor,Saravanan,Nair,saravanan.nair@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-08-14 00:00:00+00:00,2026-03-22 04:14:00+00:00,True,0
U110,C050,Doctor,Sowmya,Raghavan,sowmyar@C050.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-11-01 00:00:00+00:00,2026-03-07 18:37:00+00:00,True,0
U111,C046,Doctor,Ramya,Mudaliar,ramyam@C046.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-11-16 00:00:00+00:00,2026-04-01 01:23:00+00:00,True,0
U112,C041,Doctor,Yamuna,Srinivasan,yamuna.srinivasan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-11-30 00:00:00+00:00,2026-03-20 19:20:00+00:00,True,3
U113,C012,Pharmacist,Kamala,Krishnan,kamalak@C012.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2022-12-28 00:00:00+00:00,2026-03-14 09:33:00+00:00,True,3
U114,,Super_Admin,Selvam,Chettiar,selvamc@global.in,pbkdf2_sha256$1200000$YLwu3X3jcSsc2jADLORgN0$b9L8TS1T44pHQRxbtjL+bmLcb8lcW3eXLgv+Av+WMww=,2021-06-14 00:00:00+00:00,2026-03-07 00:28:00+00:00,True,0
U115,C037,Pharmacist,Karthik,Subramanian,karthik.subramanian@tnhealthnetwork.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2021-04-28 00:00:00+00:00,2023-09-14 00:00:00+00:00,False,3
U116,C017,Doctor,Rajesh,Srinivasan,rajeshs@C017.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-06-08 00:00:00+00:00,2026-03-28 23:57:00+00:00,True,0
U117,C028,Doctor,Saravanan,Ranganathan,saravanan.ranganathan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-07-24 00:00:00+00:00,2023-02-23 00:00:00+00:00,False,0
U118,C032,Clinic_Admin,Bhavani,Balasubramanian,bhavani.balasubramanian@tnhealthnetwork.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2022-08-08 00:00:00+00:00,2026-03-31 09:35:00+00:00,True,0
U119,C020,Doctor,Gayathri,Srinivasan,gayathris@C020.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-05-01 00:00:00+00:00,2026-03-31 11:39:00+00:00,True,0
U120,C042,Doctor,Divya,Viswanathan,divyav@C042.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-04-27 00:00:00+00:00,2023-08-29 00:00:00+00:00,False,0
U121,C010,Doctor,Vijay,Vasudevan,vijay.vasudevan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-04-12 00:00:00+00:00,2026-03-27 22:07:00+00:00,True,0
U122,C003,Pharmacist,Rajesh,Chettiar,rajeshc@C003.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2022-05-23 00:00:00+00:00,2026-03-21 12:52:00+00:00,True,3
U123,,Super_Admin,Sowmya,Nair,sowmyan@global.in,pbkdf2_sha256$1200000$YLwu3X3jcSsc2jADLORgN0$b9L8TS1T44pHQRxbtjL+bmLcb8lcW3eXLgv+Av+WMww=,2021-09-13 00:00:00+00:00,2026-03-06 07:31:00+00:00,True,0
U124,C024,Doctor,Senthil,Iyer,senthili@C024.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-08-17 00:00:00+00:00,2026-03-25 03:38:00+00:00,True,1
U125,C034,Doctor,Gayathri,Iyengar,gayathri.iyengar@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-01-24 00:00:00+00:00,2026-04-01 07:31:00+00:00,True,0
U126,C049,Pharmacist,Prabhu,Chettiar,prabhuc@C049.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2021-11-27 00:00:00+00:00,2026-03-18 19:16:00+00:00,True,0
U127,C037,Pharmacist,Anitha,Nair,anithan@C037.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2021-03-30 00:00:00+00:00,2026-03-18 15:13:00+00:00,True,0
U128,C011,Doctor,Venkatesh,Ranganathan,venkatesh.ranganathan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-04-10 00:00:00+00:00,2026-03-18 12:15:00+00:00,True,0
U129,C008,Doctor,Muthu,Nair,muthun@C008.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-12-22 00:00:00+00:00,2026-03-10 06:46:00+00:00,True,0
U130,C009,Doctor,Madhavan,Gounder,madhavang@C009.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-04-30 00:00:00+00:00,2023-03-06 00:00:00+00:00,False,0
U131,C002,Pharmacist,Yamuna,Vasudevan,yamunav@C002.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2021-12-10 00:00:00+00:00,2026-03-27 15:59:00+00:00,True,0
U132,C035,Doctor,Yamuna,Ranganathan,yamunar@C035.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-06-20 00:00:00+00:00,2026-03-27 14:31:00+00:00,True,0
U133,C008,Doctor,Gayathri,Pillai,gayathri.pillai@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-03-30 00:00:00+00:00,2026-03-21 14:58:00+00:00,True,0
U134,C023,Doctor,Prabhu,Krishnan,prabhuk@C023.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-08-01 00:00:00+00:00,2026-03-08 15:47:00+00:00,True,0
U135,C041,Pharmacist,Rajesh,Vasudevan,rajesh.vasudevan@tnhealthnetwork.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2022-07-27 00:00:00+00:00,2026-03-08 11:56:00+00:00,True,0
U136,C046,Clinic_Admin,Shanthi,Sundaram,shanthis@C046.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2021-09-04 00:00:00+00:00,2026-03-13 16:15:00+00:00,True,3
U137,C041,Doctor,Meenakshi,Vasudevan,meenakshi.vasudevan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-04-19 00:00:00+00:00,2026-03-16 07:24:00+00:00,True,0
U138,C047,Pharmacist,Preethi,Sundaram,preethis@C047.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2021-02-08 00:00:00+00:00,2026-03-22 14:12:00+00:00,True,0
U139,C022,Doctor,Indira,Nair,indiran@C022.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-01-04 00:00:00+00:00,2026-03-19 20:56:00+00:00,True,0
U140,C018,Clinic_Admin,Rajesh,Gounder,rajesh.gounder@tnhealthnetwork.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2021-11-13 00:00:00+00:00,2026-03-04 21:44:00+00:00,True,0
U141,C023,Doctor,Senthil,Nair,senthil.nair@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-04-30 00:00:00+00:00,2026-03-24 10:06:00+00:00,True,0
U142,,Super_Admin,Murugan,Vasudevan,muruganv@global.in,pbkdf2_sha256$1200000$YLwu3X3jcSsc2jADLORgN0$b9L8TS1T44pHQRxbtjL+bmLcb8lcW3eXLgv+Av+WMww=,2022-11-09 00:00:00+00:00,2026-03-01 01:34:00+00:00,True,0
U143,C028,Clinic_Admin,Dinesh,Iyer,dineshi@C028.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2021-02-07 00:00:00+00:00,2026-03-21 08:37:00+00:00,True,2
U144,C035,Doctor,Arun,Raghavan,arunr@C035.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-12-11 00:00:00+00:00,2026-03-10 03:51:00+00:00,True,0
U145,C028,Pharmacist,Vijay,Mudaliar,vijay.mudaliar@tnhealthnetwork.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2021-02-18 00:00:00+00:00,2026-04-06 17:47:00+00:00,True,0
U146,C026,Doctor,Indira,Iyer,indirai@C026.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-09-30 00:00:00+00:00,2026-04-04 00:16:00+00:00,True,0
U147,C045,Pharmacist,Priya,Natarajan,priyan@C045.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2022-02-25 00:00:00+00:00,2026-03-17 23:40:00+00:00,True,3
U148,C009,Doctor,Meenakshi,Reddy,meenakshir@C009.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-07-18 00:00:00+00:00,2026-03-11 00:26:00+00:00,True,0
U149,C033,Doctor,Meenakshi,Natarajan,meenakshi.natarajan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-12-22 00:00:00+00:00,2026-03-04 05:29:00+00:00,True,0
U150,C026,Doctor,Meenakshi,Nair,meenakshi.nair@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-03-16 00:00:00+00:00,2026-03-18 01:44:00+00:00,True,0
U151,C042,Doctor,Lakshmi,Chettiar,lakshmi.chettiar@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-08-15 00:00:00+00:00,2026-03-01 13:48:00+00:00,True,0
U152,C035,Pharmacist,Yamuna,Nair,yamunan@C035.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2022-04-21 00:00:00+00:00,2026-03-15 22:55:00+00:00,True,3
U153,C028,Pharmacist,Muthu,Srinivasan,muthus@C028.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2022-08-31 00:00:00+00:00,2026-04-04 00:03:00+00:00,True,0
U154,C040,Pharmacist,Venkatesh,Srinivasan,venkateshs@C040.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2021-12-04 00:00:00+00:00,2026-03-09 07:22:00+00:00,True,0
U155,C010,Doctor,Ramya,Sundaram,ramyas@C010.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-06-29 00:00:00+00:00,2023-12-28 00:00:00+00:00,False,0
U156,C020,Doctor,Priya,Subramanian,priya.subramanian@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-04-16 00:00:00+00:00,2026-03-04 12:07:00+00:00,True,0
U157,C015,Doctor,Selvam,Vasudevan,selvamv@C015.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-07-05 00:00:00+00:00,2026-03-25 12:40:00+00:00,True,0
U158,C043,Doctor,Senthil,Chettiar,senthilc@C043.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-04-25 00:00:00+00:00,2026-03-01 00:20:00+00:00,True,0
U159,C050,Doctor,Lakshmi,Swaminathan,lakshmis@C050.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-10-21 00:00:00+00:00,2026-03-03 14:39:00+00:00,True,0
U160,C008,Doctor,Mohan,Vasudevan,mohan.vasudevan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-08-02 00:00:00+00:00,2026-03-17 06:09:00+00:00,True,0
U161,C003,Pharmacist,Gayathri,Iyer,gayathrii@C003.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2022-01-07 00:00:00+00:00,2023-06-10 00:00:00+00:00,False,0
U162,C019,Doctor,Yamuna,Gounder,yamuna.gounder@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-11-08 00:00:00+00:00,2026-03-28 22:44:00+00:00,True,0
U163,C027,Doctor,Yamuna,Chandran,yamunac@C027.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-02-17 00:00:00+00:00,2026-03-18 01:32:00+00:00,True,0
U164,C048,Pharmacist,Muthu,Gounder,muthug@C048.in,pbkdf2_sha256$1200000$YfCfY5yQGgwN2W8bipKxIw$jrCRmgN44tUJ+dGSsgEQ4yaES8ET4GI3Qescpdo9JXw=,2021-08-15 00:00:00+00:00,2026-03-08 13:54:00+00:00,True,0
U165,C030,Doctor,Vidya,Nair,vidyan@C030.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-03-07 00:00:00+00:00,2026-03-03 05:46:00+00:00,True,0
U166,C037,Doctor,Kamala,Krishnan,kamalak@C037.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-04-10 00:00:00+00:00,2026-03-23 21:39:00+00:00,True,0
U167,C003,Doctor,Abirami,Subramanian,abirami.subramanian@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-03-29 00:00:00+00:00,2026-03-21 06:06:00+00:00,True,0
U168,C047,Doctor,Bhavani,Krishnan,bhavani.krishnan@tnhealthnetwork.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-04-11 00:00:00+00:00,2026-04-07 16:37:00+00:00,True,0
U169,C006,Doctor,Bhavani,Gounder,bhavanig@C006.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-11-21 00:00:00+00:00,2026-03-16 19:29:00+00:00,True,1
U170,C032,Clinic_Admin,Selvam,Raghavan,selvam.raghavan@tnhealthnetwork.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2022-01-19 00:00:00+00:00,2026-03-25 07:49:00+00:00,True,0
U171,C033,Clinic_Admin,Arun,Pillai,arunp@C033.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2022-11-03 00:00:00+00:00,2026-03-18 23:06:00+00:00,True,0
U172,C032,Clinic_Admin,Ganesh,Nair,ganeshn@C032.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2022-08-21 00:00:00+00:00,2026-04-05 17:55:00+00:00,True,0
U173,C021,Doctor,Priya,Raghavan,priyar@C021.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2021-05-12 00:00:00+00:00,2023-01-06 00:00:00+00:00,False,0
U174,C014,Clinic_Admin,Yamuna,Chettiar,yamunac@C014.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2021-06-28 00:00:00+00:00,2024-12-28 00:00:00+00:00,False,2
U175,C014,Clinic_Admin,Deepa,Chettiar,deepac@C014.in,pbkdf2_sha256$1200000$1Ty5G44vSlOVnj5kNdzwhW$SzGaDdPEDZQsJM37Jh1HxWxlMx6LXm5KJ3OV1xdRQjs=,2021-03-29 00:00:00+00:00,2026-04-07 00:40:00+00:00,True,0
U176,C046,Doctor,Nithya,Iyer,nithyai@C046.in,pbkdf2_sha256$1200000$KyfDgRLJelYXUHwZ9IyiXF$TZEkMM6PaokpMp5xXlTmOCiKnchNcK9NTnX5SVMtL5E=,2022-07-09 00:00:00+00:00,2026-03-05 14:35:00+00:00,True,0
